id,name,price,url,source
1564405684702504462,555 Fried Sardines Escabeche | 155g,36.0,,https://api.freshop.ncrcloud.com/1/products?app_key=walter_mart&fields=id%2Cidentifier%2Cattribution_token%2Creference_id%2Creference_ids%2Cupc%2Cname%2Cstore_id%2Cdepartment_id%2Csize%2Ccover_image%2Cprice%2Csale_price%2Csale_price_md%2Csale_start_date%2Csale_finish_date%2Cprice_disclaimer%2Csale_price_disclaimer%2Cis_favorite%2Crelevance%2Cpopularity%2Cshopper_walkpath%2Cfulfillment_walkpath%2Cquantity_step%2Cquantity_minimum%2Cquantity_initial%2Cquantity_label%2Cquantity_label_singular%2Cvarieties%2Cquantity_size_ratio_description%2Cstatus%2Cstatus_id%2Csale_configuration_type_id%2Cfulfillment_type_id%2Cfulfillment_type_ids%2Cother_attributes%2Cclippable_offer%2Cslot_message%2Ccall_out%2Chas_featured_offer%2Ctax_class_label%2Cpromotion_text%2Csale_offer%2Cstore_card_required%2Caverage_rating%2Creview_count%2Clike_code%2Cshelf_tag_ids%2Coffers%2Cis_place_holder_cover_image%2Cvideo_config%2Cenforce_product_inventory%2Cdisallow_adding_to_cart%2Csubstitution_type_ids%2Cunit_price%2Coffer_sale_price%2Ccanonical_url%2Coffered_together%2Csequence&include_offered_together=true&limit=48&name_sort=asc&render_id=1758800934166&sort=name&store_id=2052&token=07e04ad27f24d4b55bc6066144e8bd1a
1564405684702504458,555 Fried Sardines Hot & Spicy | 155g,36.0,,https://api.freshop.ncrcloud.com/1/products?app_key=walter_mart&fields=id%2Cidentifier%2Cattribution_token%2Creference_id%2Creference_ids%2Cupc%2Cname%2Cstore_id%2Cdepartment_id%2Csize%2Ccover_image%2Cprice%2Csale_price%2Csale_price_md%2Csale_start_date%2Csale_finish_date%2Cprice_disclaimer%2Csale_price_disclaimer%2Cis_favorite%2Crelevance%2Cpopularity%2Cshopper_walkpath%2Cfulfillment_walkpath%2Cquantity_step%2Cquantity_minimum%2Cquantity_initial%2Cquantity_label%2Cquantity_label_singular%2Cvarieties%2Cquantity_size_ratio_description%2Cstatus%2Cstatus_id%2Csale_configuration_type_id%2Cfulfillment_type_id%2Cfulfillment_type_ids%2Cother_attributes%2Cclippable_offer%2Cslot_message%2Ccall_out%2Chas_featured_offer%2Ctax_class_label%2Cpromotion_text%2Csale_offer%2Cstore_card_required%2Caverage_rating%2Creview_count%2Clike_code%2Cshelf_tag_ids%2Coffers%2Cis_place_holder_cover_image%2Cvideo_config%2Cenforce_product_inventory%2Cdisallow_adding_to_cart%2Csubstitution_type_ids%2Cunit_price%2Coffer_sale_price%2Ccanonical_url%2Coffered_together%2Csequence&include_offered_together=true&limit=48&name_sort=asc&render_id=1758800934166&sort=name&store_id=2052&token=07e04ad27f24d4b55bc6066144e8bd1a
1564405684690173440,555 Fried Sardines Tausi | 155g,36.0,,https://api.freshop.ncrcloud.com/1/products?app_key=walter_mart&fields=id%2Cidentifier%2Cattribution_token%2Creference_id%2Creference_ids%2Cupc%2Cname%2Cstore_id%2Cdepartment_id%2Csize%2Ccover_image%2Cprice%2Csale_price%2Csale_price_md%2Csale_start_date%2Csale_finish_date%2Cprice_disclaimer%2Csale_price_disclaimer%2Cis_favorite%2Crelevance%2Cpopularity%2Cshopper_walkpath%2Cfulfillment_walkpath%2Cquantity_step%2Cquantity_minimum%2Cquantity_initial%2Cquantity_label%2Cquantity_label_singular%2Cvarieties%2Cquantity_size_ratio_description%2Cstatus%2Cstatus_id%2Csale_configuration_type_id%2Cfulfillment_type_id%2Cfulfillment_type_ids%2Cother_attributes%2Cclippable_offer%2Cslot_message%2Ccall_out%2Chas_featured_offer%2Ctax_class_label%2Cpromotion_text%2Csale_offer%2Cstore_card_required%2Caverage_rating%2Creview_count%2Clike_code%2Cshelf_tag_ids%2Coffers%2Cis_place_holder_cover_image%2Cvideo_config%2Cenforce_product_inventory%2Cdisallow_adding_to_cart%2Csubstitution_type_ids%2Cunit_price%2Coffer_sale_price%2Ccanonical_url%2Coffered_together%2Csequence&include_offered_together=true&limit=48&name_sort=asc&render_id=1758800934166&sort=name&store_id=2052&token=07e04ad27f24d4b55bc6066144e8bd1a
1564405684702504465,555 Mackarel in Natural Oil | 425g,82.25,,https://api.freshop.ncrcloud.com/1/products?app_key=walter_mart&fields=id%2Cidentifier%2Cattribution_token%2Creference_id%2Creference_ids%2Cupc%2Cname%2Cstore_id%2Cdepartment_id%2Csize%2Ccover_image%2Cprice%2Csale_price%2Csale_price_md%2Csale_start_date%2Csale_finish_date%2Cprice_disclaimer%2Csale_price_disclaimer%2Cis_favorite%2Crelevance%2Cpopularity%2Cshopper_walkpath%2Cfulfillment_walkpath%2Cquantity_step%2Cquantity_minimum%2Cquantity_initial%2Cquantity_label%2Cquantity_label_singular%2Cvarieties%2Cquantity_size_ratio_description%2Cstatus%2Cstatus_id%2Csale_configuration_type_id%2Cfulfillment_type_id%2Cfulfillment_type_ids%2Cother_attributes%2Cclippable_offer%2Cslot_message%2Ccall_out%2Chas_featured_offer%2Ctax_class_label%2Cpromotion_text%2Csale_offer%2Cstore_card_required%2Caverage_rating%2Creview_count%2Clike_code%2Cshelf_tag_ids%2Coffers%2Cis_place_holder_cover_image%2Cvideo_config%2Cenforce_product_inventory%2Cdisallow_adding_to_cart%2Csubstitution_type_ids%2Cunit_price%2Coffer_sale_price%2Ccanonical_url%2Coffered_together%2Csequence&include_offered_together=true&limit=48&name_sort=asc&render_id=1758800934166&sort=name&store_id=2052&token=07e04ad27f24d4b55bc6066144e8bd1a
1564405684706793739,555 Sardines Hot in Tomato Sauce | 425g,68.0,,https://api.freshop.ncrcloud.com/1/products?app_key=walter_mart&fields=id%2Cidentifier%2Cattribution_token%2Creference_id%2Creference_ids%2Cupc%2Cname%2Cstore_id%2Cdepartment_id%2Csize%2Ccover_image%2Cprice%2Csale_price%2Csale_price_md%2Csale_start_date%2Csale_finish_date%2Cprice_disclaimer%2Csale_price_disclaimer%2Cis_favorite%2Crelevance%2Cpopularity%2Cshopper_walkpath%2Cfulfillment_walkpath%2Cquantity_step%2Cquantity_minimum%2Cquantity_initial%2Cquantity_label%2Cquantity_label_singular%2Cvarieties%2Cquantity_size_ratio_description%2Cstatus%2Cstatus_id%2Csale_configuration_type_id%2Cfulfillment_type_id%2Cfulfillment_type_ids%2Cother_attributes%2Cclippable_offer%2Cslot_message%2Ccall_out%2Chas_featured_offer%2Ctax_class_label%2Cpromotion_text%2Csale_offer%2Cstore_card_required%2Caverage_rating%2Creview_count%2Clike_code%2Cshelf_tag_ids%2Coffers%2Cis_place_holder_cover_image%2Cvideo_config%2Cenforce_product_inventory%2Cdisallow_adding_to_cart%2Csubstitution_type_ids%2Cunit_price%2Coffer_sale_price%2Ccanonical_url%2Coffered_together%2Csequence&include_offered_together=true&limit=48&name_sort=asc&render_id=1758800934166&sort=name&store_id=2052&token=07e04ad27f24d4b55bc6066144e8bd1a
8188496,555 Sardines In Tomato Sauce | 155g,23.0,https://www.waltermartdelivery.com.ph/shop/shop_by_category/food_pantry/canned_goods/canned_seafood/555_sardines_in_tomato_sauce_155g/p/8188496,dom
1564405684712125851,555 Sardines in Tomato Sauce | 155g x 100s,2390.0,https://www.waltermartdelivery.com.ph/shop/shop_by_category/food_pantry/canned_goods/555_sardines_in_tomato_sauce_155g_x_100s/p/1564405684712125851,dom
8193466,555 Sardines In Tomato Sauce | 425g,66.0,https://www.waltermartdelivery.com.ph/shop/shop_by_category/food_pantry/canned_goods/canned_seafood/555_sardines_in_tomato_sauce_425g/p/8193466,dom
1564405684702504459,555 Sardines Prime Bottle | 230g,137.5,https://www.waltermartdelivery.com.ph/shop/shop_by_category/food_pantry/canned_goods/555_sardines_prime_bottle_230g/p/1564405684702504459,dom
8193465,555 Sardines with Chili | 155g,23.75,,https://api.freshop.ncrcloud.com/1/products?app_key=walter_mart&fields=id%2Cidentifier%2Cattribution_token%2Creference_id%2Creference_ids%2Cupc%2Cname%2Cstore_id%2Cdepartment_id%2Csize%2Ccover_image%2Cprice%2Csale_price%2Csale_price_md%2Csale_start_date%2Csale_finish_date%2Cprice_disclaimer%2Csale_price_disclaimer%2Cis_favorite%2Crelevance%2Cpopularity%2Cshopper_walkpath%2Cfulfillment_walkpath%2Cquantity_step%2Cquantity_minimum%2Cquantity_initial%2Cquantity_label%2Cquantity_label_singular%2Cvarieties%2Cquantity_size_ratio_description%2Cstatus%2Cstatus_id%2Csale_configuration_type_id%2Cfulfillment_type_id%2Cfulfillment_type_ids%2Cother_attributes%2Cclippable_offer%2Cslot_message%2Ccall_out%2Chas_featured_offer%2Ctax_class_label%2Cpromotion_text%2Csale_offer%2Cstore_card_required%2Caverage_rating%2Creview_count%2Clike_code%2Cshelf_tag_ids%2Coffers%2Cis_place_holder_cover_image%2Cvideo_config%2Cenforce_product_inventory%2Cdisallow_adding_to_cart%2Csubstitution_type_ids%2Cunit_price%2Coffer_sale_price%2Ccanonical_url%2Coffered_together%2Csequence&include_offered_together=true&limit=48&name_sort=asc&render_id=1758800934166&sort=name&store_id=2052&token=07e04ad27f24d4b55bc6066144e8bd1a
1564405684702504452,555 Spanish Style Sardines | 155g,32.25,https://www.waltermartdelivery.com.ph/shop/shop_by_category/food_pantry/canned_goods/canned_seafood/555_spanish_style_sardines_155g/p/1564405684702504452,dom
1564405684702504527,555 Tuna Adobo | 155g,33.5,https://www.waltermartdelivery.com.ph/shop/shop_by_category/food_pantry/canned_goods/canned_seafood/555_tuna_adobo_155g/p/1564405684702504527,dom
1564405684702504528,555 Tuna Afritada | 155g,29.5,https://www.waltermartdelivery.com.ph/shop/shop_by_category/food_pantry/canned_goods/555_tuna_afritada_155g/p/1564405684702504528,dom
1564405684702504529,555 Tuna Caldereta | 155g,29.5,https://www.waltermartdelivery.com.ph/shop/shop_by_category/food_pantry/canned_goods/canned_seafood/555_tuna_caldereta_155g/p/1564405684702504529,dom
1564405684702504533,555 Tuna Flakes in Oil | 155g,32.75,https://www.waltermartdelivery.com.ph/shop/shop_by_category/food_pantry/canned_goods/canned_seafood/555_tuna_flakes_in_oil_155g/p/1564405684702504533,dom
1564405684702504531,555 Tuna Hot & Spicy | 155g,33.75,https://www.waltermartdelivery.com.ph/shop/shop_by_category/food_pantry/canned_goods/canned_seafood/555_tuna_hot_spicy_155g/p/1564405684702504531,dom
1564405684702504530,555 Tuna Mechado | 155g,29.75,https://www.waltermartdelivery.com.ph/shop/shop_by_category/food_pantry/canned_goods/canned_seafood/555_tuna_mechado_155g/p/1564405684702504530,dom
1564405684714648553,555 Tuna Sisig | 155g,33.0,https://www.waltermartdelivery.com.ph/shop/shop_by_category/food_pantry/canned_goods/555_tuna_sisig_155g/p/1564405684714648553,dom
1564405684710705601,555 Tuna Spicy Caldereta | 155g,29.75,https://www.waltermartdelivery.com.ph/shop/shop_by_category/food_pantry/canned_goods/canned_seafood/555_tuna_spicy_caldereta_155g/p/1564405684710705601,dom
1564405684702551930,5-Star Vigil Candle #70 in Glass | 1s,257.0,https://www.waltermartdelivery.com.ph/shop/5_star_vigil_candle_70_in_glass_1s/p/1564405684702551930,dom
1564405684689848929,7D Dried Mango | 100g,140.0,,https://api.freshop.ncrcloud.com/1/products?app_key=walter_mart&fields=id%2Cidentifier%2Cattribution_token%2Creference_id%2Creference_ids%2Cupc%2Cname%2Cstore_id%2Cdepartment_id%2Csize%2Ccover_image%2Cprice%2Csale_price%2Csale_price_md%2Csale_start_date%2Csale_finish_date%2Cprice_disclaimer%2Csale_price_disclaimer%2Cis_favorite%2Crelevance%2Cpopularity%2Cshopper_walkpath%2Cfulfillment_walkpath%2Cquantity_step%2Cquantity_minimum%2Cquantity_initial%2Cquantity_label%2Cquantity_label_singular%2Cvarieties%2Cquantity_size_ratio_description%2Cstatus%2Cstatus_id%2Csale_configuration_type_id%2Cfulfillment_type_id%2Cfulfillment_type_ids%2Cother_attributes%2Cclippable_offer%2Cslot_message%2Ccall_out%2Chas_featured_offer%2Ctax_class_label%2Cpromotion_text%2Csale_offer%2Cstore_card_required%2Caverage_rating%2Creview_count%2Clike_code%2Cshelf_tag_ids%2Coffers%2Cis_place_holder_cover_image%2Cvideo_config%2Cenforce_product_inventory%2Cdisallow_adding_to_cart%2Csubstitution_type_ids%2Cunit_price%2Coffer_sale_price%2Ccanonical_url%2Coffered_together%2Csequence&include_offered_together=true&limit=48&name_sort=asc&render_id=1758800934166&sort=name&store_id=2052&token=07e04ad27f24d4b55bc6066144e8bd1a
1564405684702551125,7D Dried Mango | 200g,275.5,https://www.waltermartdelivery.com.ph/shop/shop_by_category/snacks/chips_crackers/7_d_dried_mango_200g/p/1564405684702551125,dom
1564405684702503075,7Up Cherry Flavored Soda | 12oz,59.0,https://www.waltermartdelivery.com.ph/shop/shop_by_category/imported_goods/american/7_up_cherry_flavored_soda_12oz/p/1564405684702503075,dom
1564405684702544311,7Up Regular Soda in Can | 320ml,34.5,https://www.waltermartdelivery.com.ph/shop/shop_by_category/beverages/soft_drinks/7_up_regular_soda_in_can_320ml/p/1564405684702544311,dom
1564405684702544351,7Up Soda | 1.5L,66.0,https://www.waltermartdelivery.com.ph/shop/shop_by_category/beverages/soft_drinks/7_up_soda_1_5_l/p/1564405684702544351,dom
1764405684715144642,7up Soda Cherry Zero Sugar | 12oz,59.0,https://www.waltermartdelivery.com.ph/shop/shop_by_category/beverages/soft_drinks/7up_soda_cherry_zero_sugar_12oz/p/1764405684715144642,dom
A.1. Steak Sauce | 5oz,A.1. Steak Sauce | 5oz,167.75,https://www.waltermartdelivery.com.ph/shop/shop_by_category/food_pantry/oils_condiments/recipe_mixes/a_1_steak_sauce_5oz/p/5220,dom
1564405684702538394,ABC Fruit Jelly | 12s,21.0,https://www.waltermartdelivery.com.ph/shop/shop_by_category/snacks/candies/abc_fruit_jelly_12s/p/1564405684702538394,dom
